edible,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat
True,bell,smooth,white,True,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,smooth,white,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,grasses
True,convex,fibrous,white,False,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
True,flat,scaly,brown,True,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,solitary,paths
False,convex,smooth,white,True,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,several,urban
True,bell,smooth,white,True,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
True,bell,smooth,white,True,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,meadows
True,bell,scaly,white,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
True,bell,scaly,white,True,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,grasses
True,convex,smooth,yellow,True,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,bell,smooth,white,True,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
True,convex,fibrous,yellow,True,almond,free,crowded,narrow,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods
True,convex,fibrous,gray,False,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,solitary,urban
True,flat,scaly,yellow,True,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,scattered,grasses
True,bell,smooth,white,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
True,convex,smooth,yellow,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,scaly,yellow,True,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,scaly,white,True,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
True,sunken,fibrous,gray,False,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,several,urban
True,convex,smooth,white,True,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
False,convex,smooth,white,True,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,scaly,yellow,True,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,scattered,grasses
True,flat,fibrous,white,True,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods
True,convex,scaly,white,True,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
True,bell,scaly,white,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,smooth,white,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
True,convex,smooth,yellow,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
False,convex,scaly,brown,True,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,several,urban
True,bell,smooth,yellow,True,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
True,convex,fibrous,gray,False,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,solitary,urban
False,convex,scaly,white,True,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,urban
True,convex,scaly,yellow,True,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,solitary,paths
True,flat,fibrous,brown,False,none,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,several,urban
True,bell,smooth,white,True,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
True,convex,fibrous,white,True,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods
True,convex,scaly,white,True,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,bell,scaly,yellow,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
True,convex,scaly,yellow,True,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,scattered,grasses
True,flat,scaly,yellow,True,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,scattered,paths
True,flat,scaly,yellow,True,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,solitary,paths
True,convex,smooth,white,True,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,smooth,white,True,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
False,convex,smooth,white,True,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,several,urban
True,flat,fibrous,white,True,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,purple,several,woods
True,convex,smooth,white,True,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
True,convex,smooth,white,True,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,purple,several,woods
True,convex,scaly,white,True,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,meadows
True,flat,scaly,yellow,True,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,solitary,paths
True,convex,smooth,brown,False,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
True,flat,scaly,yellow,True,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,solitary,grasses
False,convex,smooth,brown,True,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
True,sunken,fibrous,brown,False,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,several,urban
True,bell,scaly,yellow,True,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,meadows
True,bell,smooth,white,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
True,bell,scaly,white,True,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
True,flat,fibrous,brown,False,none,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,several,urban
True,convex,smooth,white,True,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
True,bell,scaly,white,True,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,grasses
True,bell,scaly,white,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
True,flat,scaly,brown,True,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,scattered,grasses
False,convex,scaly,white,True,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,several,grasses
True,convex,smooth,white,True,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,grasses
True,convex,scaly,white,True,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,meadows
True,flat,fibrous,white,True,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,purple,several,woods
True,flat,fibrous,gray,False,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,several,urban
True,flat,smooth,gray,False,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
True,convex,scaly,yellow,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,meadows
True,bell,smooth,white,True,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,meadows
False,flat,scaly,brown,True,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,urban
True,convex,smooth,white,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
False,flat,smooth,brown,True,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,several,urban
True,convex,scaly,white,True,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
True,convex,scaly,yellow,True,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
True,flat,scaly,yellow,True,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,scattered,paths
True,convex,scaly,brown,True,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,scattered,paths
True,flat,scaly,brown,True,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,solitary,grasses
True,convex,scaly,white,True,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
True,flat,fibrous,brown,False,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,1,evanescent,black,scattered,grasses
True,convex,smooth,yellow,True,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
False,convex,scaly,white,True,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
True,bell,scaly,yellow,True,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
True,sunken,fibrous,brown,False,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,several,urban
True,convex,smooth,yellow,True,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,meadows
True,bell,scaly,white,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,numerous,meadows
True,flat,scaly,brown,True,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,black,scattered,grasses
True,bell,scaly,yellow,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,meadows
True,bell,scaly,white,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,scaly,brown,True,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,1,pendant,brown,solitary,paths
True,flat,fibrous,gray,False,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,brown,solitary,urban
True,convex,fibrous,gray,False,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,solitary,urban
True,bell,scaly,yellow,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,smooth,yellow,True,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,meadows
True,bell,scaly,white,True,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,scattered,grasses
True,convex,smooth,white,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,meadows
True,bell,smooth,yellow,True,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,brown,numerous,meadows
True,convex,smooth,yellow,True,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,meadows
True,convex,fibrous,gray,False,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,1,evanescent,black,scattered,grasses
True,flat,smooth,yellow,True,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods
False,convex,scaly,white,True,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,fibrous,white,False,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,1,evanescent,black,abundant,grasses
True,bell,scaly,white,True,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,1,pendant,black,scattered,grasses
True,convex,smooth,yellow,True,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods
